ID,vPTS,vPGI,vPGM,vG6PDH,vPFK,vTA,vTKA,vTKB,vMURSyNTH,vALDO,vGAPDH,vTIS,vTRPSYNTH,vG3PDH,vPGK,vsersynth,vrpGluMu,vENO,vPK,vpepCxylase,vSynth1,vSynth2,vDAHPS,vPDH,vMethSynth,vPGDH,vR5PI,vRu5P,vPPK,vG1PAT,vG6P,vf6P,vfdP,vGAP,vDHAP,vPGP,vPG3,vpg2,vPEP,vRibu5p,vRIB5P,vXYL5P,vSED7P,vpyr,vPG,vE4P,vGLP,vEXTER
4681,0.200448754792664,-0.000392884450756,0.000159603496022,0.200658378727205,0.023195897149959,0.02360813046703,0.023608882770851,7.77E-06,1.10E-05,0.023080304417107,0.253542143282102,0.019573294547796,0.210905209730834,0.003488641940155,0.253542112534728,0.000228883265318,0.253304948978582,0.253303392587092,0.001089641237926,0.022360884680007,0.005796125033157,0.000144967422969,0.023597512384455,0.455111625650743,0.042852389397746,0.074134976128853,0.050508057164401,0.023622844584327,0.026879575191991,0.000159449816618,2.37E-05,5.03E-06,0.000115592732954,2.52E-05,1.84E-05,3.07E-08,8.28E-06,1.56E-06,1.05E-05,4.74E-06,1.89E-05,6.18E-06,7.52E-07,3.94E-05,0.126523402598352,2.84E-06,1.54E-07,0.200448754792664
4683,0.190975514919979,0.07043438303257,0.054335306268985,0.06618970946606,0.079706819494956,0.021166092916124,0.022406673523169,0.021154846410895,0.016523700418648,0.079703526602126,0.38693472097835,0.079699548065185,0.20513624326027,3.54E-06,0.386934702584233,0.000175065406629,0.386754688575268,0.386754686035901,3.10E-07,0.195771526632414,2.83E-06,1.30E-05,4.50E-06,0.451236461425634,0.055212782353014,0.066177002799908,0.022609910265858,0.043564788956749,0.000195399584237,0.054332149599134,1.61E-05,1.10E-06,3.29E-06,2.40E-08,4.42E-07,1.84E-08,4.95E-06,2.54E-09,4.84E-09,2.35E-06,7.84E-06,3.23E-06,0.001240580607045,7.54E-05,1.27E-05,6.75E-06,3.16E-06,0.190975514919979
4686,0.189429305863633,0.186599224776736,4.91E-05,0.002722502339066,0.182596600629609,0.006505251113259,0.006510305436454,-0.010363790608879,6.71E-05,0.182593993990574,0.371723732259368,0.182558044410983,0.016932420474915,3.45E-05,0.371723645904135,0.007014114864635,0.3646882953528,0.364684304725455,0.001152088676968,0.049072950862722,0.108135628532236,0.193859208761619,0.016867973538721,0.065432522970009,0.051812599151019,0.002695972059221,0.006546334610996,-0.003851633334334,3.14E-05,3.77E-05,5.85E-05,9.79E-06,2.61E-06,1.99E-06,1.46E-06,8.64E-08,2.12E-05,3.99E-06,2.64E-05,1.30E-06,4.65E-06,1.82E-06,5.05E-06,3.47E-05,2.65E-05,1.07E-06,1.15E-05,0.189429305863633
4687,0.084760342908672,0.003596941671189,7.22E-07,0.081161109594462,8.11E-07,4.98E-06,0.000217008652731,4.98E-06,0.001802908378787,8.11E-07,0.084796869448224,6.11E-07,0.084578439266507,2.00E-07,0.084796869431912,1.47E-07,0.084796717847521,0.084796717037423,4.85E-06,3.15E-05,1.30E-08,0.00365092117292,0,0.62388628154547,0.458248770226545,0.081158842962317,0.080936721182166,0.000222057569242,0.080719547735805,4.14E-07,1.57E-06,2.71E-07,0,0,0,0,4.44E-09,0,2.92E-09,6.72E-08,1.62E-07,7.06E-08,0.000212030327005,5.52E-05,2.27E-06,0,3.08E-07,0.084760342908672
4691,0.200504688931585,0.198120767960171,0.000992165751081,0.0013625006664,0.000312488170409,-0.068948410564284,-0.068943972063973,-0.101462417929391,0.013696217958683,0.000278307345409,0.56103257141263,-0.177717533173003,0.839943572899552,0.177986002387866,0.561032361066135,0.00115090115649,0.559846761526069,0.559840525008549,0.002173856042815,0.324649679102048,3.50E-05,1.04228934582357,0.032435284412166,0.000335957553262,2.29E-05,0.001361674787352,0.171767922448488,-0.170406303230494,0.240711833395117,0.000986626774361,2.93E-05,5.02E-06,3.42E-05,1.38E-05,9.84E-06,2.10E-07,3.47E-05,6.24E-06,4.20E-05,5.56E-08,6.11E-08,8.68E-08,4.44E-06,1.97E-05,8.26E-07,7.87E-05,5.54E-06,0.200504688931585
4692,0.00853510761846,0.008324797301891,5.90E-05,0.000142216116851,0.007608609851492,-0.000178512704928,-0.000178487037055,-0.000178575845192,0.000178764611792,0.007608424026951,0.012333010478465,0.003198607344182,0.001704927393691,0.004409530209479,0.012333007695198,0.000102879513642,0.012229381171244,0.012229240804041,0.000239181370886,0.001500716858981,0.00195328910136,0.003806678205713,1.22E-09,0.052270656189651,0.045731783284985,0.000142214584847,0.000499274431797,-0.000357059994133,0.00067776131413,5.72E-05,9.10E-06,1.57E-06,1.86E-07,3.98E-07,2.86E-07,2.78E-09,7.47E-07,1.40E-07,9.45E-07,0,0,2.89E-09,2.57E-08,0.000133665272657,1.53E-09,6.19E-08,1.78E-06,0.00853510761846
4693,0.200474802671877,0.177089795857617,0.000125816242822,0.023256018887927,0.181437262982676,0.002319343286394,0.002319351058143,0.002285427909736,0.000128394459545,0.181436903481321,0.365038830302775,0.181314719426704,2.13E-06,0.000121074938708,0.365038733951235,0.00293334679715,0.362099227664364,0.362098162715565,0.093062365001485,0.068432968401569,8.70E-05,0.230389577541605,3.39E-05,0.462566145506272,0.399563781751341,0.023256018141304,0.018644089747448,0.004608982373143,0.016324618378864,0.00012524457475,3.17E-06,5.15E-07,3.60E-07,3.54E-07,1.11E-06,9.64E-08,6.16E-06,1.06E-06,7.16E-06,2.98E-06,1.20E-07,4.17E-06,7.77E-09,0.000147351940201,0,4.64E-09,5.72E-07,0.200474802671877
4694,0.004087289875951,0.000731090281872,0.00323638757798,0.000114194658919,0.00068654990879,-1.35E-09,2.98E-09,-1.35E-09,2.18E-05,0.000686525262705,0.005006152626339,0.000686408138992,0.003633216260996,6.15E-08,0.005006152621592,0.000715965351612,0.004290186378273,0.004290186215276,0.000202798306176,6.02E-09,9.18E-08,0.0005408602846,0,0.014893271204358,0.007524677380461,0.000114193590355,0.000114190951871,2.22E-09,0.00011418704466,0.003236373515765,5.62E-06,9.67E-07,2.46E-08,0,5.56E-08,0,0,0,0,0,0,0,4.33E-09,1.39E-05,1.07E-09,0,1.41E-08,0.004087289875951
4696,0.014793175889578,0.011166049166079,0.003109493555938,0.000414189489128,0.009803577947765,-0.000275677926624,-0.000248065699493,-0.000277015471012,0.000396897036743,0.009803573837384,0.303175877213741,0.006911291925052,0.286710507185856,0.002892213270525,0.303175846798464,0.244222249594329,0.058947435978961,0.058946278349483,0.001734368908037,0.040635843747396,0.001773935929849,0.00347993544923,1.17E-06,0.299801795020071,0.000110657330562,0.000414172292135,0.000937803588831,-0.000524231130559,0.001183495712504,0.003089225926134,0.000103443678434,1.60E-05,4.11E-09,9.25E-08,6.86E-08,3.04E-08,6.16E-06,1.16E-06,7.79E-06,6.02E-07,2.37E-06,8.49E-07,2.76E-05,6.70E-05,1.72E-08,1.69E-07,2.03E-05,0.014793175889578
4698,0.008712984576345,0.008711856189804,5.28E-08,1.07E-06,9.63E-05,-0.00022842319675,-0.00022842319675,-0.008244177625571,7.15E-05,-9.11E-05,14.64857169319,-9.12E-05,23.2552520871741,5.55E-08,4.99827617819538,0.031567087582917,4.96670486356263,4.96670425950829,0.070570519123104,4.84639065823255,0.037904385289638,0.109922688741293,0.003122325812748,0.87131065925401,0.014162415903905,1.07E-06,0.008473345991164,-0.008472402894798,0.008701766258286,5.15E-08,6.82E-09,1.12E-09,0.000187374894731,8.59825391169938,0,9.65029551499464,4.23E-06,6.04E-07,3.39E-06,1.27E-07,2.80E-09,1.97E-07,0,22.3674646587822,0,0.004893428616075,1.33E-09,0.008712984576345
4699,0.190400973334894,0.187794082320694,2.88E-05,0.002458237942626,0.181755299837495,0.001065456132258,0.001125270754426,5.83E-06,0.003544698719203,0.181754116126644,0.234474809404961,0.051736416430568,0.00091871736157,0.130017400065331,0.234474789898781,0.000420660574603,0.234048903923375,0.234047921599745,0.000443083339347,8.31E-06,0.04212988846464,0.19198921865054,0.001059374769614,4.35E-07,0.000234899685624,0.002458236941994,0.001324653613099,0.001132612871917,0.000196509083369,5.36E-06,0.000119823235561,2.07E-05,1.18E-06,8.33E-08,3.00E-07,1.95E-08,5.23E-06,9.82E-07,6.29E-06,1.04E-06,2.87E-06,1.45E-06,5.98E-05,8.02E-06,1.00E-09,2.53E-07,2.35E-05,0.190400973334894
4703,0.039965370801646,-0.020121847749089,9.41E-06,0.060029952397896,0.013743947343717,0.019868043872808,0.019870575215489,0.019867408790647,0.002930700441387,0.01373464300095,0.116265072341152,0.005792437827763,0.076870285542315,0.007938367701804,0.116265021310642,1.11E-05,0.116240188780337,0.116239997104539,0.064809995869423,0.004760483803674,0.00670282743559,0.043896159110627,2.93E-08,0.139544025086232,0.001820120069598,0.059986757513108,0.020240903081118,0.039742669913722,0.000359184455901,2.97E-08,4.79E-05,8.26E-06,9.30E-06,2.23E-06,3.84E-06,5.10E-08,1.38E-05,1.92E-07,1.29E-06,3.29E-06,1.11E-05,4.58E-06,2.53E-06,2.56E-05,4.32E-05,6.06E-07,9.38E-06,0.039965370801646
4706,0.107432852007156,0.102958052843612,1.34E-05,0.004418186445193,0.049598910161788,-0.02663115583916,-0.026618291852069,-0.026715852450755,2.38E-06,0.049594226006544,0.289165805704947,0.034906407376835,0.231373256554202,0.014684151955115,0.289165793492293,3.28E-05,0.289132874733509,0.289132864279955,0.181257560450513,0.000340555968197,2.65E-05,0.001575712277985,7.53E-05,0.519012610574203,0.000634772391771,0.004416102564622,0.05774982122024,-0.053333756418947,0.084368027465489,4.92E-06,4.32E-05,7.38E-06,4.68E-06,5.10E-06,3.67E-06,1.22E-08,1.10E-07,1.05E-08,7.03E-08,3.97E-08,8.38E-08,3.88E-07,1.29E-05,0.000110118551454,2.08E-06,9.35E-06,8.47E-06,0.107432852007156
4707,0.007169990179265,0.001801774985989,0.000139144094772,0.005203793452434,0.0014646212236,-0.000166368921672,-0.000166358194712,-0.000166383414016,2.05E-08,0.001460076908861,0.394594243018891,0.00143058667918,0.391874980634782,2.59E-05,0.394594239697202,0.000484789883644,0.394108626858708,0.394108472522414,0.267911507851201,2.91E-08,0.119025993376957,0.001134374111067,1.43E-09,0.591842262638934,0.000325580382573,0.005203690630416,0.00553568039496,-0.000332007339731,0.005701977699397,0.000134227281271,2.53E-05,4.36E-06,4.54E-06,5.03E-06,3.62E-06,3.32E-09,8.23E-07,1.54E-07,9.51E-07,1.81E-08,6.04E-08,7.34E-07,1.07E-08,0.07430542229782,1.03E-07,1.31E-08,4.92E-06,0.007169990179265
4708,0.199908129135845,0.12125556123015,0.076186516352441,0.002353252440905,0.115728138398383,0.000704035176848,0.000815803725476,0.00070401059474,0.003458007567503,0.115624629235734,0.231884753044923,0.1154130040037,3.13E-05,0.000211413479229,0.231884752364666,0.000421910565732,0.231462658382121,0.231462623922613,0.000278871999921,0.031104652531629,0.000170955827117,0.200356544689108,0,0,0.000138329589881,0.00235323925732,0.000832706800408,0.001520228630248,1.57E-05,0.076183052939452,0.000112799112298,1.95E-05,0.000103509162649,5.11E-09,2.12E-07,0,1.83E-07,3.45E-08,1.44E-08,3.05E-07,1.16E-06,4.14E-07,0.000111768548628,1.32E-07,1.32E-08,2.46E-08,3.46E-06,0.199908129135845
4709,0.001036234966342,1.76E-05,0,0.001018645910932,5.40E-08,3.65E-06,3.88E-06,3.64E-06,1.24E-05,5.39E-08,0.001042038426798,-3.34E-08,0.001038144088233,8.72E-08,0.001042038376125,1.84E-06,0.001040184024686,0.001040181880028,1.79E-06,0,2.15E-06,0.000504977908923,0,0.073529410756843,0.07196624259884,0.001018644780144,0.00101087283198,7.71E-06,0.001006654288539,0,0,0,0,0,0,0,1.14E-08,2.14E-09,1.36E-08,1.05E-07,3.43E-07,1.47E-07,2.30E-07,8.02E-06,1.13E-09,1.55E-09,0,0.001036234966342
4710,0.167221396914781,0.100411367654207,0.062892901550595,0.003903805124519,0.098857370778522,0.001069616978632,0.001093051644246,0.001069574341439,0.001845451377854,0.098705334965421,0.194597508473372,0.094656252571437,0.00014311135611,0.001425042834788,0.194597505935953,1.14E-05,0.194585452785235,0.1945854510952,0.000930485033843,0.026433500595082,6.76E-08,2.49E-06,0,0.793322244389335,0.625121929551943,0.003703555699443,0.001538930214579,0.002205512576795,0.000442543200084,0.062891929297751,1.33E-05,2.29E-06,0.000152035813101,1.99E-07,0.002624039559197,2.54E-09,6.50E-07,1.69E-09,0,8.36E-07,3.33E-06,1.17E-06,2.34E-05,9.22E-05,0.000200249425076,4.26E-08,9.72E-07,0.167221396914781
4713,0.20038631120782,-0.293382479149991,1.77E-07,0.493768608409101,0.033727447900084,0.164362649083991,0.16436268066112,0.16436264455384,0.000806719150984,0.033727353536236,0.379507104448612,0.033725496167659,0.147692196543913,1.31E-06,0.379507066919613,0.028852366020234,0.350644624255946,0.350642844010387,2.00E-05,0.047981775318518,0.102248645153455,0.115264274625604,1.04E-09,0.455218119271273,0.222496053483355,0.4937389521202,0.16494053395288,0.328764410532064,0.000577788910311,1.76E-07,4.66E-09,1.93E-06,9.44E-08,6.18E-07,5.52E-07,3.75E-08,1.01E-05,1.78E-06,6.12E-06,3.40E-05,6.19E-08,3.91E-05,3.16E-08,0.000112158255785,2.97E-05,3.49E-09,0,0.200386311207821
4714,0.047238153466566,0.004828107428215,9.78E-06,0.042398843591801,1.89E-05,-0.002402054986712,-0.002402051315161,-0.002406767780229,7.81E-08,-5.85E-05,0.163525238898775,-0.000101093556738,0.166112291868131,2.77E-05,0.163525234014357,6.31E-05,0.163461869519783,0.163461819901223,0.001311370160065,0.114906117912824,3.16E-06,0.14136906872461,2.69E-06,0.075238777825603,0.00203537272642,0.042389586900921,0.047198118089252,-0.004808580787828,0.049599962320737,9.65E-06,1.42E-06,2.44E-07,7.73E-05,2.07E-05,1.49E-05,4.88E-09,2.64E-07,4.96E-08,3.30E-07,5.62E-08,2.01E-07,2.38E-07,3.67E-09,8.93E-05,9.26E-06,2.02E-06,1.36E-07,0.047238153466566
4724,0.078614462182378,0.056247260389014,0.002076876594342,0.02025800928221,0.033544184876268,0.007179892833178,0.00718827948857,0.005598376429012,0.017737894471301,0.033383803393259,0.38042993434827,0.03119244036733,0.310256626588568,0.002184151242206,0.380429916311126,4.07E-06,0.380421262260382,0.380420477632215,0.07504244865444,0.148603030346121,0.076594241546094,0.464066280131596,0.001566143460856,2.09E-07,0.00015534903908,0.020207414408143,0.007383881372293,0.012787123302494,5.02E-05,0.002070591942744,3.23E-05,5.56E-06,0.000160381483008,9.70E-06,7.21E-06,1.80E-08,4.59E-06,7.85E-07,1.51E-07,3.64E-05,0.000145333467977,4.67E-07,8.39E-06,2.40E-06,5.06E-05,1.54E-05,6.28E-06,0.078614462182378
4726,4.73E-05,-1.11E-05,4.70E-09,5.83E-05,2.08E-09,5.60E-06,1.45E-05,5.60E-06,7.15E-08,2.08E-09,4.77E-05,2.01E-09,3.32E-05,0,4.77E-05,0,4.77E-05,4.77E-05,2.36E-09,1.60E-08,3.74E-07,0.008619144429954,0,0.06762355119045,0.076240513550334,5.65E-05,3.63E-05,2.02E-05,2.16E-05,4.42E-09,1.44E-09,0,0,0,0,0,0,0,0,5.17E-08,1.94E-07,7.22E-08,8.89E-06,7.83E-05,1.80E-06,0,0,4.73E-05
4738,0.1262154281706,-0.180012152483644,3.57E-06,0.306220031400388,0.000249398291443,0.094939323995448,0.094961338533877,0.094935384756686,0.004806196701003,0.000249366734193,0.946389379980021,0.000244284601337,0.850938747238014,4.78E-06,0.946388199765759,0.797796669112064,0.148590957745461,0.148590850041299,0.00094731142318,0.000350385384219,0.021074172368715,0.03452978683995,2.83E-06,0.226471529027854,0.003697694457879,0.306216012471554,0.116278212264177,0.189920028486029,0.021294728926614,2.79E-06,3.98E-06,7.65E-07,3.16E-08,4.18E-07,3.01E-07,1.18E-06,5.73E-07,1.08E-07,7.24E-07,1.78E-05,2.21E-05,2.33E-05,2.20E-05,0.720797865421868,4.02E-06,1.11E-06,7.80E-07,0.126215428170599
4747,0.200502039874818,0.197472762874084,0.001372580865104,0.001526358380066,0.146862797969024,-0.025293124536294,-0.025292199167341,-0.025293245826999,5.87E-07,0.146859408997332,0.268197277200108,0.146573107039544,5.98E-05,0.000284217043482,0.268197140438384,0.037804787731871,0.230355594758996,0.230348697673359,0.020012499114778,0.000918517635655,0.008903366520026,0.221397080183649,0,3.47E-09,0.00082425405106,0.001526133746315,0.052109507997747,-0.050584108811394,0.077400164666906,0.001347040071991,0.000130337755567,2.24E-05,3.39E-06,2.71E-06,2.08E-06,1.37E-07,3.68E-05,6.90E-06,1.23E-05,7.39E-07,1.54E-06,1.33E-06,9.25E-07,1.50E-06,2.25E-07,1.21E-07,2.55E-05,0.200502039874818
4748,0.200487596205822,0.195099205456001,0.00426750963648,0.001026450414227,0.139957355055518,-1.17E-05,-1.09E-05,-1.17E-05,0.027551101519232,0.13995734963616,0.287465162930644,0.13995173460472,0.007566979895136,5.60E-06,0.287465162361192,0.021428813878116,0.26603619661987,0.266036168736761,0.063741227635662,0.001794745565358,1.24E-05,0.2718064066205,0,4.92E-09,1.28E-05,0.001026434720241,0.001049011666843,-2.26E-05,0.00105990985661,0.004249106684608,9.44E-05,1.63E-05,5.42E-09,0,1.81E-08,0,1.52E-07,2.79E-08,1.53E-07,1.33E-09,2.68E-09,1.93E-09,7.78E-07,2.24E-06,1.57E-08,0,1.84E-05,0.200487596205822
4752,0.029972278247615,-0.058998718176671,0.000233347815267,0.088736320978154,1.80E-05,0.0295091100946,0.029509127237219,0.02950903529562,6.20E-07,1.71E-05,0.030055045022506,-0.002274487350988,0.002805654842369,0.002289939316885,0.030055029526392,8.23E-05,0.029972749133031,0.029972749039932,2.06E-07,2.25E-07,4.01E-08,0.014871937147564,0,0.017893242570373,4.41E-06,0.088717209988235,0.029697380247398,0.059019242359589,0.000188049476142,0.00023309406933,1.33E-06,2.29E-07,8.99E-07,2.23E-06,1.61E-06,1.55E-08,0,0,0,6.98E-07,2.03E-07,9.70E-07,1.71E-08,1.74E-05,1.91E-05,7.48E-08,2.54E-07,0.029972278247615
4753,0.061440868577433,-0.014251880193459,0.011359681795852,0.064312354686645,4.31E-06,0.009776104672533,0.009818959014718,0.009775679694324,0.002645793113001,4.10E-06,0.065912489697635,-0.001762584936896,0.057853511048228,0.001765928641289,0.065911154467507,0.0001766543589,0.065734347101717,0.065734343382443,5.68E-05,0.000377645069775,0.003858950062994,1.08817401352797,5.22E-09,1.05E-08,0.968823106326707,0.029526620293607,0.009903832273339,0.019602989244596,6.89E-06,0.011355627021224,2.07E-05,4.01E-06,2.04E-07,1.07E-06,7.60E-07,1.34E-06,1.53E-07,3.72E-09,2.50E-08,1.98E-05,7.80E-05,8.35E-06,4.29E-05,3.11E-07,0.034785734393038,4.20E-07,4.05E-06,0.061440868577433
4756,0.002510361010269,-9.51E-05,0.002354968946007,0.000250045014765,1.92E-06,6.09E-05,6.46E-05,6.09E-05,1.24E-05,1.92E-06,0.006810658240705,-2.83E-05,0.00677256858719,3.02E-05,0.006810658206078,2.48E-05,0.006785832637349,0.006785830946611,4.02E-05,0.000631254918768,0.003603982819059,0.003376384148716,0,0.008055080981815,0.002152445496281,0.000250006594055,0.000124468524922,0.000125485457834,5.98E-05,0.002354928191103,4.44E-07,7.66E-08,0,1.73E-09,1.23E-09,0,9.03E-09,1.69E-09,1.13E-08,5.26E-08,1.09E-07,5.05E-08,3.62E-06,4.41E-05,3.84E-08,8.52E-08,4.08E-08,0.002510361010269
4759,0.173178829163728,0.166535647901934,0.005539654169435,0.00102219906643,0.090356279251078,-0.037613960134012,-0.03761390358443,-0.037614022245569,0.000469061095064,0.090322030474394,1.64601826166529,0.090310069397976,1.50301357162384,2.06E-06,1.64601771336267,0.001702236603374,1.64431374080147,1.64431341859217,3.91E-05,1.47090932252449,0.000186137557857,0.019485119346258,0,1.65670771633973,6.24E-05,0.001022190339615,0.076234274177151,-0.075218679891015,0.113848174187941,0.005530759104198,8.13E-05,1.33E-05,3.42E-05,1.34E-05,9.90E-06,5.48E-07,1.74E-06,3.22E-07,5.70E-08,6.60E-06,3.57E-09,9.25E-06,5.65E-08,0.00010107292929,8.73E-09,6.21E-08,8.90E-06,0.173178829163728
4760,0.200498647334238,-0.000123853850979,0.199278461082372,0.001342828299309,2.08E-08,0.000633725630364,0.000633733262493,-0.000353402649887,7.81E-05,-3.32E-05,0.506642386991661,-0.001203825168961,0.508246415127141,0.001160839265752,0.50664234801075,0.000275701072863,0.506358498389121,0.506356966204422,0.000547560916487,0.303777209131088,0.000536260805484,0.050043730006413,0.000987094561975,0.659051250890651,5.25E-06,0.000916137334055,0.00063552472218,0.000280456905249,1.08E-06,0.199278285280488,1.21E-06,2.09E-07,3.32E-05,1.36E-05,9.78E-06,3.90E-08,8.15E-06,1.53E-06,1.02E-05,1.74E-07,6.94E-07,1.26E-07,7.63E-09,0.000202888057809,0.000426690965254,3.37E-08,1.76E-07,0.200498647334238
4762,0.003683879750331,0.000912094192123,2.84E-05,0.002741212338124,1.43E-06,-0.000449452687373,-0.0004494083412,-0.000460223983851,3.07E-07,-2.16E-05,5.05650930601457,-0.00679456754852,5.06379717339371,0.006764915511485,5.05650682094396,3.71487555838297,1.34124704031788,1.34118193450576,0.199979379324431,1.13687611801697,0.00058369852187,0.010758745796761,9.09E-06,1.89968739378804,0.039271946996633,0.002741212005209,0.003650523871946,-0.000909393570143,0.004099697833631,2.80E-05,2.14E-06,3.69E-07,2.30E-05,1.15E-05,8.05E-06,2.49E-06,0.000384222243109,6.51E-05,4.98E-05,8.19E-08,2.34E-07,2.39E-07,4.43E-08,3.39628623988031,0,1.68E-06,4.19E-07,0.003683879750331
4766,0.200504669091972,0.199327745466465,3.56E-06,0.00115547208039,0.195524308341736,-0.000606923696657,-0.000606886792866,-0.000608665704356,0.001292384480618,0.195516825894397,0.387836126393426,0.192923405872915,7.39E-06,0.002589881892705,0.387836093143899,0.001281231264582,0.386546397433706,0.386544853200311,0.127708288840259,0.057739569546507,0.000589262027842,0.526435468770408,1.23E-06,8.44E-05,0.198310814235166,0.001155204333775,0.002369011088635,-0.001213819057975,0.00297585244369,5.83E-08,1.79E-05,3.08E-06,7.48E-06,2.86E-06,3.54E-06,3.32E-08,8.46E-06,1.54E-06,1.83E-06,1.26E-08,4.51E-08,1.73E-06,3.69E-08,1.13E-05,2.68E-07,5.09E-07,3.50E-06,0.200504669091972
4767,0.052959018436422,-9.32E-05,1.35E-05,0.053034417485832,8.62E-05,9.61E-05,9.76E-05,9.61E-05,6.04E-06,8.62E-05,0.05296539066723,-0.000134893268879,0.052916541418676,0.000221069839532,0.052965390378327,2.34E-07,0.05296515482399,0.052965154783952,7.28E-09,3.30E-07,5.80E-06,0.015105867056805,0,0.090751762471536,1.16E-05,0.005718173718335,0.005524207411491,0.00019383501296,0.005426559399175,1.26E-05,4.29E-06,7.45E-07,0,2.90E-09,2.08E-09,0,1.78E-09,0,0,1.31E-07,7.99E-08,1.84E-07,1.48E-06,2.96E-05,0.047316243767497,1.33E-09,8.40E-07,0.052959018436422
4770,0.200480379295945,0.191673187332918,0.000542541342882,0.008203922624519,0.192907085737847,0.001114976072503,0.001118584752553,0.000382987860397,0.000127580597445,0.192877109623239,0.232858289311533,0.009039109889448,0.030568071627642,0.183828475234556,0.232857860306411,0.008153587383157,0.224588693404707,0.224567000686353,0.009320977228011,0.013883219302619,1.65E-05,0.026279656495717,0.000727186180622,0.236363639496814,0.022330826105037,0.008182439781092,0.006673979724814,0.001506645712556,0.005545951745205,0.000541282875792,6.07E-05,8.90E-06,3.00E-05,1.26E-05,9.52E-06,4.29E-07,0.000115579731944,2.17E-05,0.000138705407509,2.87E-06,9.44E-06,4.02E-06,3.61E-06,5.70E-05,2.15E-05,4.80E-06,1.26E-06,0.200480379295946
4771,0.200481028438725,0.194159877248832,0.000815587431292,0.005311285369955,0.176353956574637,0.001660535498162,0.001665410945372,0.001660196192445,0.010556732311834,0.176353359382054,0.354381690415126,0.17633986547002,2.38E-05,1.32E-05,0.354381688619291,0.000353303790964,0.354027901763874,0.354027811002655,0.146386262655638,0.003991063284654,0.003168674634776,0.369786139274381,1.71E-07,0,0.022895075825429,0.005305724749989,0.001974250561068,0.003329044016121,0.000308264134053,0.00077750966384,0.000194278388642,1.32E-05,5.97E-07,4.33E-07,3.15E-07,1.80E-09,4.83E-07,9.08E-08,6.11E-07,2.45E-06,5.75E-07,3.42E-06,4.88E-06,5.49E-08,5.56E-06,1.68E-07,3.81E-05,0.200481028438725
4776,0.050625889711,-0.03312714119892,1.33E-05,0.083737679350844,0.000611003422305,0.017095334723286,0.022159001598676,0.017094449469197,0.000225548958243,0.000610034243119,0.050984806671857,0.000610033859472,0.027606622378713,0,0.050984806569125,3.35E-05,0.050951278955068,0.050951278613484,4.18E-07,0.000324925767508,4.34E-08,0.076666695963845,0,0.001545237530688,2.75E-06,0.082766862613778,0.043506355928512,0.039253610177752,0.021325523329073,1.29E-05,2.03E-06,5.42E-07,9.69E-07,0,0,0,1.85E-09,0,1.77E-09,6.90E-06,2.18E-05,1.59E-07,0.00506366687539,2.37E-05,0.000970816737066,8.85E-07,3.97E-07,0.050625889711
4777,0.200420111150732,0.128421686064005,0.06187085651637,0.010047365181621,0.134141367945824,0.003354057092808,0.003358885312793,0.00326228541225,0.000441413010338,0.134128762082406,0.271548932395658,0.134114026407303,4.74E-05,8.71E-06,0.271548878063211,0.000886397401805,0.270647871733968,0.27064581528632,0.041957816734235,0.028138043750592,2.75E-05,0.034425458126851,8.87E-05,0.208486281020501,0.000548937564318,0.010046525556048,0.003416274566001,0.006626723718215,5.10E-05,0.061855871191457,8.02E-05,1.38E-05,1.26E-05,8.37E-06,6.03E-06,5.43E-08,1.46E-05,2.06E-06,1.37E-05,3.78E-06,6.40E-06,5.30E-06,4.83E-06,6.25E-05,8.40E-07,3.07E-06,1.50E-05,0.200420111150732
4784,0.200118437147352,0.193478171015936,0.002218923036241,0.004374476441808,0.19557569566895,0.001261951428542,0.001275192797358,0.001261365954543,0.00020894760791,0.195451926723661,0.402595832189099,0.195325630018097,0.010545994673134,9.22E-08,0.402595722742294,0.004334033755686,0.398257722560246,0.398256992204886,9.25E-08,0.19812976504557,8.20E-06,0.246347580969865,3.96E-07,1.06E-07,0.035684925287526,0.004074596704803,0.001528395181089,0.002547170204345,0.000218422656575,0.002218888353852,4.69E-05,7.90E-06,0.000123768945289,2.33E-06,0.000126204527544,1.09E-07,3.97E-06,7.30E-07,1.04E-07,6.94E-06,2.78E-05,9.72E-06,1.32E-05,1.76E-06,0.000299879737004,1.89E-07,3.47E-08,0.200118437147352
4790,0.007646671283711,-0.002009537131608,1.03E-06,0.00965487844281,1.49E-06,0.001047336077972,0.001349645795366,0.001047058562613,4.17E-05,1.49E-06,0.007739220470967,1.31E-06,0.006387055242689,1.78E-07,0.007739200419499,8.57E-05,0.007648142542588,0.007647144137181,2.97E-08,2.45E-07,1.56E-07,0.002981117064703,1.29E-08,0.011069937552031,3.85E-05,0.009654866812409,0.007236786682059,0.002409751106169,0.005886990735497,9.66E-07,3.04E-07,6.06E-08,0,7.43E-09,5.80E-09,2.01E-08,5.35E-06,9.98E-07,2.88E-08,8.91E-06,1.50E-07,1.25E-05,0.000302309717388,2.12E-05,1.16E-08,2.65E-07,5.97E-08,0.007646671283711
